"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2015-06-07","60+","Disney's Animal Kingdom Theme Park Resort Area","707"
"2015-06-07","60+","Disney's BoardWalk","188"
"2015-06-07","60+","Disney's Hollywood Studios","4511"
"2015-06-07","60+","Downtown Disney Resort Area","91"
"2015-06-07","60+","Epcot","5450"
"2015-06-07","60+","Epcot Resort Area","975"
"2015-06-07","60+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2015-06-07","60+","Magic Kingdom Park","7865"
"2015-06-07","60+","Magic Kingdom Resort Area","6896"
"2015-06-08","60+","Destination","197"
"2015-06-08","60+","Disney Springs","1660"
"2015-06-08","60+","Disney's Animal Kingdom Theme Park","2584"
"2015-06-08","60+","Disney's Animal Kingdom Theme Park Resort Area","687"
"2015-06-08","60+","Disney's BoardWalk","155"
"2015-06-08","60+","Disney's Hollywood Studios","6387"
"2015-06-08","60+","Downtown Disney Resort Area","110"
"2015-06-08","60+","Epcot","6469"
"2015-06-08","60+","Epcot Resort Area","1143"
"2015-06-08","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2015-06-08","60+","Magic Kingdom Park","8202"
"2015-06-08","60+","Magic Kingdom Resort Area","7327"
"2015-06-09","60+","Destination","200"
"2015-06-09","60+","Disney Springs","1982"
"2015-06-09","60+","Disney's Animal Kingdom Theme Park","2941"
"2015-06-09","60+","Disney's Animal Kingdom Theme Park Resort Area","838"
"2015-06-09","60+","Disney's BoardWalk","138"
"2015-06-09","60+","Disney's Hollywood Studios","5872"
"2015-06-09","60+","DLR Resort Area","8"
"2015-06-09","60+","Downtown Disney Resort Area","115"
"2015-06-09","60+","Epcot","7454"
"2015-06-09","60+","Epcot Resort Area","901"
"2015-06-09","60+","Magic Kingdom Park","8100"
"2015-06-09","60+","Magic Kingdom Resort Area","7931"
"2015-06-10","60+","Destination","155"
"2015-06-10","60+","Disney Springs","1915"
"2015-06-10","60+","Disney's Animal Kingdom Theme Park","3172"
"2015-06-10","60+","Disney's Animal Kingdom Theme Park Resort Area","915"
"2015-06-10","60+","Disney's BoardWalk","162"
"2015-06-10","60+","Disney's Hollywood Studios","5971"
"2015-06-10","60+","DLR Resort Area","5"
"2015-06-10","60+","Downtown Disney Resort Area","71"
"2015-06-10","60+","Epcot","7002"
"2015-06-10","60+","Epcot Resort Area","1100"
"2015-06-10","60+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2015-06-10","60+","Magic Kingdom Park","8094"
"2015-06-10","60+","Magic Kingdom Resort Area","8023"
"2015-06-11","60+","Destination","180"
"2015-06-11","60+","Disney Springs","1872"
"2015-06-11","60+","Disney's Animal Kingdom Theme Park","2428"
"2015-06-11","60+","Disney's Animal Kingdom Theme Park Resort Area","674"
"2015-06-11","60+","Disney's BoardWalk","159"
"2015-06-11","60+","Disney's Hollywood Studios","5787"
"2015-06-11","60+","Downtown Disney Resort Area","108"
"2015-06-11","60+","Epcot","6520"
"2015-06-11","60+","Epcot Resort Area","938"
"2015-06-11","60+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2015-06-11","60+","Magic Kingdom Park","8530"
"2015-06-11","60+","Magic Kingdom Resort Area","8272"
"2015-06-12","60+","Destination","125"
"2015-06-12","60+","Disney Springs","1782"
"2015-06-12","60+","Disney's Animal Kingdom Theme Park","2228"
"2015-06-12","60+","Disney's Animal Kingdom Theme Park Resort Area","679"
"2015-06-12","60+","Disney's BoardWalk","107"
"2015-06-12","60+","Disney's Hollywood Studios","5910"
"2015-06-12","60+","Downtown Disney Resort Area","98"
"2015-06-12","60+","Epcot","7257"
"2015-06-12","60+","Epcot Resort Area","1182"
"2015-06-12","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2015-06-12","60+","Magic Kingdom Park","7402"
"2015-06-12","60+","Magic Kingdom Resort Area","7294"
"2015-06-13","60+","Destination","257"
"2015-06-13","60+","Disney Springs","1902"
"2015-06-13","60+","Disney's Animal Kingdom Theme Park","1815"
"2015-06-13","60+","Disney's Animal Kingdom Theme Park Resort Area","659"
"2015-06-13","60+","Disney's BoardWalk","182"
"2015-06-13","60+","Disney's Hollywood Studios","4711"
"2015-06-13","60+","DLR Resort Area","2"
"2015-06-13","60+","Downtown Disney Resort Area","145"
"2015-06-13","60+","Epcot","5057"
"2015-06-13","60+","Epcot Resort Area","944"
"2015-06-13","60+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2015-06-13","60+","Magic Kingdom Park","7503"
"2015-06-13","60+","Magic Kingdom Resort Area","7925"
"2015-06-14","60+","Destination","211"
"2015-06-14","60+","Disney Springs","1917"
"2015-06-14","60+","Disney's Animal Kingdom Theme Park","2457"
"2015-06-14","60+","Disney's Animal Kingdom Theme Park Resort Area","899"
"2015-06-14","60+","Disney's BoardWalk","178"
"2015-06-14","60+","Disney's Hollywood Studios","5139"
"2015-06-14","60+","Downtown Disney Resort Area","101"
"2015-06-14","60+","Epcot","5355"
"2015-06-14","60+","Epcot Resort Area","1054"
"2015-06-14","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2015-06-14","60+","Magic Kingdom Park","7492"
"2015-06-14","60+","Magic Kingdom Resort Area","7112"
"2015-06-15","60+","Destination","248"
"2015-06-15","60+","Disney Springs","1669"
"2015-06-15","60+","Disney's Animal Kingdom Theme Park","2430"
"2015-06-15","60+","Disney's Animal Kingdom Theme Park Resort Area","711"
"2015-06-15","60+","Disney's BoardWalk","216"
"2015-06-15","60+","Disney's Hollywood Studios","5635"
"2015-06-15","60+","DLR Resort Area","4"
"2015-06-15","60+","Downtown Disney Resort Area","123"
"2015-06-15","60+","Epcot","6231"
"2015-06-15","60+","Epcot Resort Area","949"
"2015-06-15","60+","Magic Kingdom Park","8315"
"2015-06-15","60+","Magic Kingdom Resort Area","6865"
"2015-06-16","60+","Destination","156"
"2015-06-16","60+","Disney Springs","1630"
"2015-06-16","60+","Disney's Animal Kingdom Theme Park","2427"
"2015-06-16","60+","Disney's Animal Kingdom Theme Park Resort Area","626"
"2015-06-16","60+","Disney's BoardWalk","166"
"2015-06-16","60+","Disney's Hollywood Studios","4557"
"2015-06-16","60+","Downtown Disney Resort Area","79"
"2015-06-16","60+","Epcot","6484"
"2015-06-16","60+","Epcot Resort Area","902"
"2015-06-16","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2015-06-16","60+","Magic Kingdom Park","7698"
"2015-06-16","60+","Magic Kingdom Resort Area","7268"
"2015-06-17","60+","Destination","142"
"2015-06-17","60+","Disney Springs","1824"
"2015-06-17","60+","Disney's Animal Kingdom Theme Park","2826"
"2015-06-17","60+","Disney's Animal Kingdom Theme Park Resort Area","896"
"2015-06-17","60+","Disney's BoardWalk","172"
"2015-06-17","60+","Disney's Hollywood Studios","4638"
"2015-06-17","60+","Downtown Disney Resort Area","120"
"2015-06-17","60+","Epcot","5802"
"2015-06-17","60+","Epcot Resort Area","853"
"2015-06-17","60+","Magic Kingdom Park","7205"
"2015-06-17","60+","Magic Kingdom Resort Area","6962"
"2015-06-18","60+","Destination","121"
"2015-06-18","60+","Disney Springs","1555"
"2015-06-18","60+","Disney's Animal Kingdom Theme Park","1831"
"2015-06-18","60+","Disney's Animal Kingdom Theme Park Resort Area","597"
"2015-06-18","60+","Disney's BoardWalk","153"
"2015-06-18","60+","Disney's Hollywood Studios","4419"
"2015-06-18","60+","Downtown Disney Resort Area","73"
"2015-06-18","60+","Epcot","5473"
"2015-06-18","60+","Epcot Resort Area","949"
"2015-06-18","60+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2015-06-18","60+","Magic Kingdom Park","7726"
"2015-06-18","60+","Magic Kingdom Resort Area","7574"
"2015-06-19","60+","Destination","108"
"2015-06-19","60+","Disney Springs","1333"
"2015-06-19","60+","Disney's Animal Kingdom Theme Park","1502"
"2015-06-19","60+","Disney's Animal Kingdom Theme Park Resort Area","541"
"2015-06-19","60+","Disney's BoardWalk","114"
"2015-06-19","60+","Disney's Hollywood Studios","3439"
"2015-06-19","60+","Downtown Disney Resort Area","76"
"2015-06-19","60+","Epcot","6200"
"2015-06-19","60+","Epcot Resort Area","1048"
"2015-06-19","60+","Magic Kingdom Park","6421"
"2015-06-19","60+","Magic Kingdom Resort Area","6416"
"2015-06-20","60+","Destination","222"
"2015-06-20","60+","Disney Springs","1548"
"2015-06-20","60+","Disney's Animal Kingdom Theme Park","1290"
"2015-06-20","60+","Disney's Animal Kingdom Theme Park Resort Area","539"
"2015-06-20","60+","Disney's BoardWalk","149"
"2015-06-20","60+","Disney's Hollywood Studios","2848"
"2015-06-20","60+","Downtown Disney Resort Area","119"
"2015-06-20","60+","Epcot","3656"
"2015-06-20","60+","Epcot Resort Area","842"
"2015-06-20","60+","Four Seasons Resort Orlando at Walt Disney World Resort","37"
"2015-06-20","60+","Magic Kingdom Park","6405"
"2015-06-20","60+","Magic Kingdom Resort Area","7085"
"2015-06-21","60+","Destination","249"
"2015-06-21","60+","Disney Springs","1777"
"2015-06-21","60+","Disney's Animal Kingdom Theme Park","1953"
"2015-06-21","60+","Disney's Animal Kingdom Theme Park Resort Area","750"
"2015-06-21","60+","Disney's BoardWalk","209"
"2015-06-21","60+","Disney's Hollywood Studios","3533"
"2015-06-21","60+","Downtown Disney Resort Area","125"
"2015-06-21","60+","Epcot","5118"
"2015-06-21","60+","Epcot Resort Area","1287"
"2015-06-21","60+","Magic Kingdom Park","5691"
"2015-06-21","60+","Magic Kingdom Resort Area","6922"
"2015-06-22","60+","Destination","172"
"2015-06-22","60+","Disney Springs","1479"
"2015-06-22","60+","Disney's Animal Kingdom Theme Park","1951"
"2015-06-22","60+","Disney's Animal Kingdom Theme Park Resort Area","638"
"2015-06-22","60+","Disney's BoardWalk","155"
"2015-06-22","60+","Disney's Hollywood Studios","5702"
"2015-06-22","60+","Downtown Disney Resort Area","97"
"2015-06-22","60+","Epcot","5459"
"2015-06-22","60+","Epcot Resort Area","859"
"2015-06-22","60+","Magic Kingdom Park","6006"
"2015-06-22","60+","Magic Kingdom Resort Area","6171"
"2015-06-23","60+","Destination","166"
"2015-06-23","60+","Disney Springs","1562"
"2015-06-23","60+","Disney's Animal Kingdom Theme Park","2107"
"2015-06-23","60+","Disney's Animal Kingdom Theme Park Resort Area","668"
"2015-06-23","60+","Disney's BoardWalk","148"
"2015-06-23","60+","Disney's Hollywood Studios","4418"
"2015-06-23","60+","Downtown Disney Resort Area","76"
"2015-06-23","60+","Epcot","6124"
"2015-06-23","60+","Epcot Resort Area","906"
"2015-06-23","60+","Magic Kingdom Park","6106"
"2015-06-23","60+","Magic Kingdom Resort Area","7012"
"2015-06-24","60+","Destination","177"
"2015-06-24","60+","Disney Springs","1637"
"2015-06-24","60+","Disney's Animal Kingdom Theme Park","2849"
"2015-06-24","60+","Disney's Animal Kingdom Theme Park Resort Area","808"
"2015-06-24","60+","Disney's BoardWalk","121"
"2015-06-24","60+","Disney's Hollywood Studios","4301"
"2015-06-24","60+","Downtown Disney Resort Area","131"
"2015-06-24","60+","Epcot","5491"
"2015-06-24","60+","Epcot Resort Area","1104"
"2015-06-24","60+","Magic Kingdom Park","6771"
"2015-06-24","60+","Magic Kingdom Resort Area","7110"
"2015-06-25","60+","Destination","146"
"2015-06-25","60+","Disney Springs","1478"
"2015-06-25","60+","Disney's Animal Kingdom Theme Park","1820"
"2015-06-25","60+","Disney's Animal Kingdom Theme Park Resort Area","550"
"2015-06-25","60+","Disney's BoardWalk","152"
"2015-06-25","60+","Disney's Hollywood Studios","4025"
"2015-06-25","60+","Downtown Disney Resort Area","103"
"2015-06-25","60+","Epcot","5394"
"2015-06-25","60+","Epcot Resort Area","973"
"2015-06-25","60+","Four Seasons Resort Orlando at Walt Disney World Resort","31"
"2015-06-25","60+","Magic Kingdom Park","7130"
"2015-06-25","60+","Magic Kingdom Resort Area","7661"
"2015-06-26","60+","Destination","180"
"2015-06-26","60+","Disney Springs","1522"
"2015-06-26","60+","Disney's Animal Kingdom Theme Park","1401"
"2015-06-26","60+","Disney's Animal Kingdom Theme Park Resort Area","572"
"2015-06-26","60+","Disney's BoardWalk","173"
"2015-06-26","60+","Disney's Hollywood Studios","3653"
"2015-06-26","60+","Downtown Disney Resort Area","99"
"2015-06-26","60+","Epcot","6587"
"2015-06-26","60+","Epcot Resort Area","1007"
"2015-06-26","60+","Magic Kingdom Park","6606"
"2015-06-26","60+","Magic Kingdom Resort Area","6603"
"2015-06-27","60+","Destination","202"
"2015-06-27","60+","Disney Springs","1575"
"2015-06-27","60+","Disney's Animal Kingdom Theme Park","1265"
"2015-06-27","60+","Disney's Animal Kingdom Theme Park Resort Area","487"
"2015-06-27","60+","Disney's BoardWalk","158"
"2015-06-27","60+","Disney's Hollywood Studios","2870"
"2015-06-27","60+","Downtown Disney Resort Area","94"
"2015-06-27","60+","Epcot","3907"
"2015-06-27","60+","Epcot Resort Area","947"
"2015-06-27","60+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2015-06-27","60+","Magic Kingdom Park","6171"
"2015-06-27","60+","Magic Kingdom Resort Area","7197"
"2015-06-28","60+","Destination","244"
"2015-06-28","60+","Disney Springs","1648"
"2015-06-28","60+","Disney's Animal Kingdom Theme Park","1740"
"2015-06-28","60+","Disney's Animal Kingdom Theme Park Resort Area","487"
"2015-06-28","60+","Disney's BoardWalk","157"
"2015-06-28","60+","Disney's Hollywood Studios","3069"
"2015-06-28","60+","Downtown Disney Resort Area","70"
"2015-06-28","60+","Epcot","3925"
"2015-06-28","60+","Epcot Resort Area","861"
"2015-06-28","60+","Magic Kingdom Park","5845"
"2015-06-28","60+","Magic Kingdom Resort Area","6058"
"2015-06-29","60+","Destination","139"
"2015-06-29","60+","Disney Springs","1335"
"2015-06-29","60+","Disney's Animal Kingdom Theme Park","1153"
"2015-06-29","60+","Disney's Animal Kingdom Theme Park Resort Area","431"
"2015-06-29","60+","Disney's BoardWalk","116"
"2015-06-29","60+","Disney's Hollywood Studios","4776"
"2015-06-29","60+","Downtown Disney Resort Area","71"
"2015-06-29","60+","Epcot","4225"
"2015-06-29","60+","Epcot Resort Area","766"
"2015-06-29","60+","Magic Kingdom Park","6051"
"2015-06-29","60+","Magic Kingdom Resort Area","5745"
"2015-06-30","60+","Destination","116"
"2015-06-30","60+","Disney Springs","1294"
"2015-06-30","60+","Disney's Animal Kingdom Theme Park","1413"
"2015-06-30","60+","Disney's Animal Kingdom Theme Park Resort Area","448"
"2015-06-30","60+","Disney's BoardWalk","152"
"2015-06-30","60+","Disney's Hollywood Studios","3055"
"2015-06-30","60+","Downtown Disney Resort Area","53"
"2015-06-30","60+","Epcot","4525"
"2015-06-30","60+","Epcot Resort Area","728"
"2015-06-30","60+","Magic Kingdom Park","5808"
"2015-06-30","60+","Magic Kingdom Resort Area","5690"
"2015-07-01","60+","Destination","112"
"2015-07-01","60+","Disney Springs","1330"
"2015-07-01","60+","Disney's Animal Kingdom Theme Park","1291"
"2015-07-01","60+","Disney's Animal Kingdom Theme Park Resort Area","433"
"2015-07-01","60+","Disney's BoardWalk","136"
"2015-07-01","60+","Disney's Hollywood Studios","2937"
"2015-07-01","60+","Downtown Disney Resort Area","81"
"2015-07-01","60+","Epcot","3860"
"2015-07-01","60+","Epcot Resort Area","732"
"2015-07-01","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2015-07-01","60+","Magic Kingdom Park","5609"
"2015-07-01","60+","Magic Kingdom Resort Area","5710"
"2015-07-02","60+","Destination","120"
"2015-07-02","60+","Disney Springs","1362"
"2015-07-02","60+","Disney's Animal Kingdom Theme Park","1928"
"2015-07-02","60+","Disney's Animal Kingdom Theme Park Resort Area","466"
"2015-07-02","60+","Disney's BoardWalk","122"
"2015-07-02","60+","Disney's Hollywood Studios","2714"
"2015-07-02","60+","Downtown Disney Resort Area","70"
"2015-07-02","60+","Epcot","3402"
"2015-07-02","60+","Epcot Resort Area","677"
"2015-07-02","60+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2015-07-02","60+","Magic Kingdom Park","4968"
"2015-07-02","60+","Magic Kingdom Resort Area","5955"
"2015-07-03","60+","Destination","131"
"2015-07-03","60+","Disney Springs","1220"
"2015-07-03","60+","Disney's Animal Kingdom Theme Park","795"
"2015-07-03","60+","Disney's Animal Kingdom Theme Park Resort Area","419"
"2015-07-03","60+","Disney's BoardWalk","115"
"2015-07-03","60+","Disney's Hollywood Studios","2278"
"2015-07-03","60+","Downtown Disney Resort Area","35"
"2015-07-03","60+","Epcot","3091"
"2015-07-03","60+","Epcot Resort Area","841"
"2015-07-03","60+","Magic Kingdom Park","6357"
"2015-07-03","60+","Magic Kingdom Resort Area","6224"
"2015-07-04","60+","Destination","302"
"2015-07-04","60+","Disney Springs","1050"
"2015-07-04","60+","Disney's Animal Kingdom Theme Park","635"
"2015-07-04","60+","Disney's Animal Kingdom Theme Park Resort Area","266"
"2015-07-04","60+","Disney's BoardWalk","159"
"2015-07-04","60+","Disney's Hollywood Studios","2056"
"2015-07-04","60+","Downtown Disney Resort Area","68"
"2015-07-04","60+","Epcot","5022"
"2015-07-04","60+","Epcot Resort Area","892"
"2015-07-04","60+","Magic Kingdom Park","6560"
"2015-07-04","60+","Magic Kingdom Resort Area","7442"
"2015-07-05","60+","Destination","149"
"2015-07-05","60+","Disney Springs","1403"
"2015-07-05","60+","Disney's Animal Kingdom Theme Park","1148"
"2015-07-05","60+","Disney's Animal Kingdom Theme Park Resort Area","475"
"2015-07-05","60+","Disney's BoardWalk","148"
"2015-07-05","60+","Disney's Hollywood Studios","1791"
"2015-07-05","60+","Downtown Disney Resort Area","59"
"2015-07-05","60+","Epcot","2706"
"2015-07-05","60+","Epcot Resort Area","729"
"2015-07-05","60+","Magic Kingdom Park","4512"
"2015-07-05","60+","Magic Kingdom Resort Area","4672"
"2015-07-06","60+","Destination","222"
"2015-07-06","60+","Disney Springs","1090"
"2015-07-06","60+","Disney's Animal Kingdom Theme Park","831"
"2015-07-06","60+","Disney's Animal Kingdom Theme Park Resort Area","315"
"2015-07-06","60+","Disney's BoardWalk","171"
"2015-07-06","60+","Disney's Hollywood Studios","3518"
"2015-07-06","60+","Downtown Disney Resort Area","69"
"2015-07-06","60+","Epcot","3005"
"2015-07-06","60+","Epcot Resort Area","681"
"2015-07-06","60+","Magic Kingdom Park","4687"
"2015-07-06","60+","Magic Kingdom Resort Area","4658"
"2015-07-07","60+","Destination","99"
"2015-07-07","60+","Disney Springs","1081"
"2015-07-07","60+","Disney's Animal Kingdom Theme Park","1142"
"2015-07-07","60+","Disney's Animal Kingdom Theme Park Resort Area","346"
"2015-07-07","60+","Disney's BoardWalk","130"
"2015-07-07","60+","Disney's Hollywood Studios","2366"
"2015-07-07","60+","Downtown Disney Resort Area","59"
